Temps,cer,c_vt,c_vrm,c_vrc,pm,c_vbb,c_vbn,c_vbr,dconv,fconv,recept,c_bmc,c_bme,vlb,vlh,EJ,VTAS,VTEX,VRM,VRC,VBB,VBN,VBR,CONV,BMC,BME,DVL,PINCES,DEB,FIN,Dword_capteurs,Dword_actionneurs,int_capteurs,int_actionneurs
[datetime.datetime(2021; 04; 16; 13; 42; 06; 000001)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 06; 000002)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 06; 000003)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 06; 000004)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 07; 000005)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 07; 000006)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 07; 000007)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 07; 000008)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 07; 000009)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 07; 000010)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 07; 000011)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 07; 000012)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 07; 000013)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 08; 000014)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 08; 000015)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 08; 000016)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 08; 000017)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 08; 000018)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 08; 000019)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 08; 000020)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 08; 000021)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000110001101001,000,35945,000,
[datetime.datetime(2021; 04; 16; 13; 42; 08; 000022)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000110001101001,10000000,35945,128,
[datetime.datetime(2021; 04; 16; 13; 42; 09; 000023)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000110001101001,10000000,35945,128,
[datetime.datetime(2021; 04; 16; 13; 42; 09; 000024)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000110001101001,10000000,35945,128,
[datetime.datetime(2021; 04; 16; 13; 42; 09; 000025)],0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100001101001,1000010000000,2153,4224,
[datetime.datetime(2021; 04; 16; 13; 42; 09; 000026)],0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100001101001,1000010000000,2153,4224,
[datetime.datetime(2021; 04; 16; 13; 42; 09; 000027)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110001101001,1000010000000,3177,4224,
[datetime.datetime(2021; 04; 16; 13; 42; 09; 000028)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110001101001,1000010000000,3177,4224,
[datetime.datetime(2021; 04; 16; 13; 42; 09; 000029)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110001101001,1000010000000,3177,4224,
[datetime.datetime(2021; 04; 16; 13; 42; 09; 000030)],0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100110001101001,1001010000000,19561,4736,
[datetime.datetime(2021; 04; 16; 13; 42; 09; 000031)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100010001101001,1001010000000,17513,4736,
[datetime.datetime(2021; 04; 16; 13; 42; 09; 000032)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100010001101001,1001000000000,17513,4608,
[datetime.datetime(2021; 04; 16; 13; 42; 10; 000033)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100010001101001,1001000000000,17513,4608,
[datetime.datetime(2021; 04; 16; 13; 42; 10; 000034)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100010001101001,1001000000000,17513,4608,
[datetime.datetime(2021; 04; 16; 13; 42; 10; 000035)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100010001101001,1001000000000,17513,4608,
[datetime.datetime(2021; 04; 16; 13; 42; 10; 000036)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100010001101001,1001000000000,17513,4608,
[datetime.datetime(2021; 04; 16; 13; 42; 10; 000037)],1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,111010001101001,100100000000,29801,2304,
[datetime.datetime(2021; 04; 16; 13; 42; 10; 000038)],1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11010001101001,100100000000,13417,2304,
[datetime.datetime(2021; 04; 16; 13; 42; 10; 000039)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10010001101001,100100000000,9321,2304,
[datetime.datetime(2021; 04; 16; 13; 42; 10; 000040)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10010001101001,100100000000,9321,2304,
[datetime.datetime(2021; 04; 16; 13; 42; 10; 000041)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10010001101001,100100000000,9321,2304,
[datetime.datetime(2021; 04; 16; 13; 42; 11; 000042)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10010001101001,100100000000,9321,2304,
[datetime.datetime(2021; 04; 16; 13; 42; 11; 000043)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1010010001101001,100110000000,42089,2432,
[datetime.datetime(2021; 04; 16; 13; 42; 11; 000044)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1010010001101001,100110000000,42089,2432,
[datetime.datetime(2021; 04; 16; 13; 42; 11; 000045)],1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1010100000101001,1001010010000,43049,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 11; 000046)],0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,100000101001,1001010010000,2089,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 11; 000047)],0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,101001,1001010010000,41,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 11; 000048)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10001101001,1001010010000,1129,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 11; 000049)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10001101001,1001010010000,1129,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 11; 000050)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,100010001101001,1001010010000,17513,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 12; 000051)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,100010001101001,1001010010000,17513,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 12; 000052)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100010001101001,1001000010000,17513,4624,
[datetime.datetime(2021; 04; 16; 13; 42; 12; 000053)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100010001101001,1001000010000,17513,4624,
[datetime.datetime(2021; 04; 16; 13; 42; 12; 000054)],1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,111010001101001,100100010000,29801,2320,
[datetime.datetime(2021; 04; 16; 13; 42; 12; 000055)],1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11010001101001,100100010000,13417,2320,
[datetime.datetime(2021; 04; 16; 13; 42; 12; 000056)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10010001101001,100100010000,9321,2320,
[datetime.datetime(2021; 04; 16; 13; 42; 12; 000057)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10010001101001,100100010000,9321,2320,
[datetime.datetime(2021; 04; 16; 13; 42; 12; 000058)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10010001101001,100100010000,9321,2320,
[datetime.datetime(2021; 04; 16; 13; 42; 12; 000059)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1010010001101001,100110010000,42089,2448,
[datetime.datetime(2021; 04; 16; 13; 42; 13; 000060)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1010010001101001,100110010000,42089,2448,
[datetime.datetime(2021; 04; 16; 13; 42; 13; 000061)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1010010001101001,100110010000,42089,2448,
[datetime.datetime(2021; 04; 16; 13; 42; 13; 000062)],0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000100000101001,1001010010000,34857,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 13; 000063)],0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,100000101001,1001010010000,2089,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 13; 000064)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10001101001,1001010010000,1129,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 13; 000065)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10001101001,1001010010000,1129,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 13; 000066)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10001101001,1001010010000,1129,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 13; 000067)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,100010001101001,1001010010000,17513,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 13; 000068)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,100010001101001,1001010010000,17513,4752,
[datetime.datetime(2021; 04; 16; 13; 42; 14; 000069)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100010001101001,1001000010000,17513,4624,
[datetime.datetime(2021; 04; 16; 13; 42; 14; 000070)],1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,111010001101001,100100010000,29801,2320,
[datetime.datetime(2021; 04; 16; 13; 42; 14; 000071)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10010001101001,100100010000,9321,2320,
[datetime.datetime(2021; 04; 16; 13; 42; 14; 000072)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10010001101001,100100010000,9321,2320,
[datetime.datetime(2021; 04; 16; 13; 42; 14; 000073)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10010001101001,100100010000,9321,2320,
[datetime.datetime(2021; 04; 16; 13; 42; 14; 000074)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10010001101001,100100010000,9321,2320,
[datetime.datetime(2021; 04; 16; 13; 42; 14; 000075)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1010010001101001,100110010000,42089,2448,
[datetime.datetime(2021; 04; 16; 13; 42; 14; 000076)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1010010001101001,100110010000,42089,2448,
[datetime.datetime(2021; 04; 16; 13; 42; 14; 000077)],1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1010010001101001,100110010000,42089,2448,
[datetime.datetime(2021; 04; 16; 13; 42; 14; 000078)],0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000100000101001,1010010000,34857,656,
[datetime.datetime(2021; 04; 16; 13; 42; 15; 000079)],0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000000000101001,1010010000,32809,656,
[datetime.datetime(2021; 04; 16; 13; 42; 15; 000080)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000000001101001,1010010000,32873,656,
[datetime.datetime(2021; 04; 16; 13; 42; 15; 000081)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000000001101001,1010010000,32873,656,
[datetime.datetime(2021; 04; 16; 13; 42; 15; 000082)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000000001101001,1010010000,32873,656,
[datetime.datetime(2021; 04; 16; 13; 42; 15; 000083)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000000001101001,1010010000,32873,656,
[datetime.datetime(2021; 04; 16; 13; 42; 15; 000084)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000000001101001,1010010000,32873,656,
[datetime.datetime(2021; 04; 16; 13; 42; 15; 000085)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1000000001101001,1000010000,32873,528,
[datetime.datetime(2021; 04; 16; 13; 42; 15; 000086)],0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1001000001101001,100010000,36969,272,
[datetime.datetime(2021; 04; 16; 13; 42; 15; 000087)],0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1001000001101001,100010000,36969,272,
[datetime.datetime(2021; 04; 16; 13; 42; 16; 000088)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,100010000,32873,272,
[datetime.datetime(2021; 04; 16; 13; 42; 16; 000089)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,100010000,32873,272,
[datetime.datetime(2021; 04; 16; 13; 42; 16; 000090)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,100010000,32873,272,
[datetime.datetime(2021; 04; 16; 13; 42; 16; 000091)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,100010000,32873,272,
[datetime.datetime(2021; 04; 16; 13; 42; 16; 000092)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,100010000,32873,272,
[datetime.datetime(2021; 04; 16; 13; 42; 16; 000093)],0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000000001101001,100010000,32873,272,
[datetime.datetime(2021; 04; 16; 13; 42; 16; 000094)],0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1000100001101001,1000000010000,34921,4112,
[datetime.datetime(2021; 04; 16; 13; 42; 16; 000095)],0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100001001001,1000000010000,2121,4112,
[datetime.datetime(2021; 04; 16; 13; 42; 16; 000096)],0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110001001001,1000000010000,3145,4112,
[datetime.datetime(2021; 04; 16; 13; 42; 17; 000097)],0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110001001001,1000000010000,3145,4112,
[datetime.datetime(2021; 04; 16; 13; 42; 17; 000098)],0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110001001001,1000000010000,3145,4112,
[datetime.datetime(2021; 04; 16; 13; 42; 17; 000099)],0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100110001001001,1001000010000,19529,4624,
[datetime.datetime(2021; 04; 16; 13; 42; 17; 000100)],0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100010001001001,1001000010000,17481,4624,
[datetime.datetime(2021; 04; 16; 13; 42; 17; 000101)],0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100010001001001,1001000010000,17481,4624,
[datetime.datetime(2021; 04; 16; 13; 42; 17; 000102)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100010001101001,1001000010000,17513,4624,
[datetime.datetime(2021; 04; 16; 13; 42; 17; 000103)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100010001101001,1001000010000,17513,4624,
[datetime.datetime(2021; 04; 16; 13; 42; 17; 000104)],0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100010001101001,1001000010000,17513,4624,
[datetime.datetime(2021; 04; 16; 13; 42; 17; 000105)],0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,100010001111000,1001000000011,17528,4611,
[datetime.datetime(2021; 04; 16; 13; 42; 18; 000106)],0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,100010001111000,1001000000011,17528,4611,
[datetime.datetime(2021; 04; 16; 13; 42; 18; 000107)],1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,111010001111000,100100000011,29816,2307,
[datetime.datetime(2021; 04; 16; 13; 42; 18; 000108)],1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,10010001111000,100100000011,9336,2307,
[datetime.datetime(2021; 04; 16; 13; 42; 18; 000109)],1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,10010001111000,100100000011,9336,2307,
[datetime.datetime(2021; 04; 16; 13; 42; 18; 000110)],1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,10010001111000,100100000011,9336,2307,
[datetime.datetime(2021; 04; 16; 13; 42; 18; 000111)],1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,10010001111000,100100000011,9336,2307,
[datetime.datetime(2021; 04; 16; 13; 42; 18; 000112)],1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,"1,01001E+15",100110000011,42104,2435,
[datetime.datetime(2021; 04; 16; 13; 42; 18; 000113)],1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,"1,01001E+15",100110000011,42104,2435,
[datetime.datetime(2021; 04; 16; 13; 42; 18; 000114)],1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"1,0101E+15",1010000010,43066,642,
[datetime.datetime(2021; 04; 16; 13; 42; 18; 000115)],0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"1,0001E+15",1010000010,34874,642,
[datetime.datetime(2021; 04; 16; 13; 42; 19; 000116)],0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1E+15,1010000010,32826,642,
[datetime.datetime(2021; 04; 16; 13; 42; 19; 000117)],0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1E+15,1010000010,32826,642,
[datetime.datetime(2021; 04; 16; 13; 42; 19; 000118)],0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1E+15,1010000010,32826,642,
[datetime.datetime(2021; 04; 16; 13; 42; 19; 000119)],0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1E+15,1010000010,32826,642,
[datetime.datetime(2021; 04; 16; 13; 42; 19; 000120)],0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1E+15,1010000010,32826,642,
[datetime.datetime(2021; 04; 16; 13; 42; 19; 000121)],0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1E+15,1010000010,32826,642,
[datetime.datetime(2021; 04; 16; 13; 42; 19; 000122)],0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1E+15,1000000010,32826,514,
[datetime.datetime(2021; 04; 16; 13; 42; 19; 000123)],0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,001E+15",0,36922,0,
[datetime.datetime(2021; 04; 16; 13; 42; 19; 000124)],0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,001E+15",10000,36904,16,
[datetime.datetime(2021; 04; 16; 13; 42; 20; 000125)],0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,001E+15",10000,36904,16,
[datetime.datetime(2021; 04; 16; 13; 42; 20; 000126)],0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,001E+15",10000,36904,16,
[datetime.datetime(2021; 04; 16; 13; 42; 20; 000127)],0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,001E+15",100010000,36968,272,
[datetime.datetime(2021; 04; 16; 13; 42; 20; 000128)],0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1E+15,100010000,32872,272,
