Temps,cer,c_vt,c_vrm,c_vrc,pm,c_vbb,c_vbn,c_vbr,dconv,fconv,recept,c_bmc,c_bme,vlb,vlh,EJ,VTAS,VTEX,VRM,VRC,VBB,VBN,VBR,CONV,BMC,BME,DVL,PINCES,DEB,FIN,Dword_capteurs,Dword_actionneurs,int_capteurs,int_actionneurs
[datetime.datetime(2021; 04; 16; 12; 07; 26; 001202)],1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,011E+15",100000000001,45108,2049
[datetime.datetime(2021; 04; 16; 12; 07; 26; 001203)],1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110101,100000001000,45109,2056
[datetime.datetime(2021; 04; 16; 12; 07; 26; 001204)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 26; 001205)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 26; 001206)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 26; 001207)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 27; 001208)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 27; 001209)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 27; 001210)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 27; 001211)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 27; 001212)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 27; 001213)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 27; 001214)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 27; 001215)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 27; 001216)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 28; 001217)],1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011000000110001,100000001000,45105,2056
[datetime.datetime(2021; 04; 16; 12; 07; 28; 001218)],1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,011E+15",100000000011,45112,2051
[datetime.datetime(2021; 04; 16; 12; 07; 28; 001219)],1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,011E+15",100000000011,45112,2051
[datetime.datetime(2021; 04; 16; 12; 07; 28; 001220)],1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,011E+15",100000000011,45112,2051
[datetime.datetime(2021; 04; 16; 12; 07; 28; 001221)],1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,011E+15",100000000011,45112,2051
[datetime.datetime(2021; 04; 16; 12; 07; 28; 001222)],1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,011E+15",100000000011,45112,2051
[datetime.datetime(2021; 04; 16; 12; 07; 28; 001223)],1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,011E+15",100000000010,45114,2050
[datetime.datetime(2021; 04; 16; 12; 07; 28; 001224)],1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,011E+15",100000000010,45114,2050
[datetime.datetime(2021; 04; 16; 12; 07; 28; 001225)],1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,011E+15",100000000010,45114,2050
[datetime.datetime(2021; 04; 16; 12; 07; 28; 001226)],1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,011E+15",100000000010,45114,2050
[datetime.datetime(2021; 04; 16; 12; 07; 29; 001227)],1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,011E+15",100000000010,45114,2050
[datetime.datetime(2021; 04; 16; 12; 07; 29; 001228)],1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,011E+15",100000000010,45114,2050
[datetime.datetime(2021; 04; 16; 12; 07; 29; 001229)],1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,011E+15",100000000010,45114,2050
[datetime.datetime(2021; 04; 16; 12; 07; 29; 001230)],1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,011E+15",100000000010,45114,2050
[datetime.datetime(2021; 04; 16; 12; 07; 29; 001231)],1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,011E+15",100000000010,45114,2050
[datetime.datetime(2021; 04; 16; 12; 07; 29; 001232)],1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,011E+15",100000000000,45114,2048
[datetime.datetime(2021; 04; 16; 12; 07; 29; 001233)],1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,011E+15",100000010000,45096,2064
[datetime.datetime(2021; 04; 16; 12; 07; 29; 001234)],1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,011E+15",100000010000,45096,2064
[datetime.datetime(2021; 04; 16; 12; 07; 29; 001235)],1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,011E+15",100000010000,45096,2064
[datetime.datetime(2021; 04; 16; 12; 07; 30; 001236)],1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1,011E+15",100100000000,45176,2304
[datetime.datetime(2021; 04; 16; 12; 07; 30; 001237)],1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1,01E+15",100100000000,41080,2304
[datetime.datetime(2021; 04; 16; 12; 07; 30; 001238)],1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001111001,100100000100,41081,2308
[datetime.datetime(2021; 04; 16; 12; 07; 30; 001239)],1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001110001,100100000100,41073,2308
[datetime.datetime(2021; 04; 16; 12; 07; 30; 001240)],1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001110001,100100000100,41073,2308
[datetime.datetime(2021; 04; 16; 12; 07; 30; 001241)],1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001110001,100100000100,41073,2308
[datetime.datetime(2021; 04; 16; 12; 07; 30; 001242)],1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001110001,100100000100,41073,2308
[datetime.datetime(2021; 04; 16; 12; 07; 30; 001243)],1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001110001,100100000100,41073,2308
[datetime.datetime(2021; 04; 16; 12; 07; 30; 001244)],1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001110001,100100000100,41073,2308
[datetime.datetime(2021; 04; 16; 12; 07; 31; 001245)],1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001110001,100100000100,41073,2308
[datetime.datetime(2021; 04; 16; 12; 07; 31; 001246)],1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001110001,100100000100,41073,2308
[datetime.datetime(2021; 04; 16; 12; 07; 31; 001247)],1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1010100001110001,1000000000100,43121,4100
[datetime.datetime(2021; 04; 16; 12; 07; 31; 001248)],0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100000110001,1001000000100,2097,4612
[datetime.datetime(2021; 04; 16; 12; 07; 31; 001249)],0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,110001,1001000000100,49,4612
[datetime.datetime(2021; 04; 16; 12; 07; 31; 001250)],0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,110001,1001000000100,49,4612
[datetime.datetime(2021; 04; 16; 12; 07; 31; 001251)],0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,110001,1001000000100,49,4612
[datetime.datetime(2021; 04; 16; 12; 07; 31; 001252)],0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,110001,1001000000100,49,4612
[datetime.datetime(2021; 04; 16; 12; 07; 31; 001253)],0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100000000110100,1001000000010,16436,4610
[datetime.datetime(2021; 04; 16; 12; 07; 32; 001254)],0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100000000110100,1001000000010,16436,4610
[datetime.datetime(2021; 04; 16; 12; 07; 32; 001255)],0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100000000110100,1001000000010,16436,4610
[datetime.datetime(2021; 04; 16; 12; 07; 32; 001256)],0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100000000110100,1001000000010,16436,4610
[datetime.datetime(2021; 04; 16; 12; 07; 32; 001257)],0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100000000110100,1001000000010,16436,4610
[datetime.datetime(2021; 04; 16; 12; 07; 32; 001258)],0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,100000000110110,1001000000011,16438,4611
[datetime.datetime(2021; 04; 16; 12; 07; 32; 001259)],0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,101000000110110,1100000000011,20534,6147
[datetime.datetime(2021; 04; 16; 12; 07; 32; 001260)],0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,111000000110110,100000000011,28726,2051
[datetime.datetime(2021; 04; 16; 12; 07; 32; 001261)],0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,11000000110110,100000000011,12342,2051
[datetime.datetime(2021; 04; 16; 12; 07; 32; 001262)],0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,11000000110110,100000000011,12342,2051
[datetime.datetime(2021; 04; 16; 12; 07; 32; 001263)],0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,11000000110110,100000000011,12342,2051
[datetime.datetime(2021; 04; 16; 12; 07; 33; 001264)],0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,11010000110110,100010000011,13366,2179
[datetime.datetime(2021; 04; 16; 12; 07; 33; 001265)],1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,"1,01101E+15",100010000011,46134,2179
[datetime.datetime(2021; 04; 16; 12; 07; 33; 001266)],1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,01101E+15",100000000011,46646,2051
[datetime.datetime(2021; 04; 16; 12; 07; 33; 001267)],1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,011E+15",100000000011,45622,2051
[datetime.datetime(2021; 04; 16; 12; 07; 33; 001268)],1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,01101E+15",100000000001,46132,2049
[datetime.datetime(2021; 04; 16; 12; 07; 33; 001269)],1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,01101E+15",100000000001,46132,2049
[datetime.datetime(2021; 04; 16; 12; 07; 33; 001270)],1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,01101E+15",100000000001,46132,2049
[datetime.datetime(2021; 04; 16; 12; 07; 33; 001271)],1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,01101E+15",100000000001,46132,2049
[datetime.datetime(2021; 04; 16; 12; 07; 33; 001272)],1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,01101E+15",100000000001,46132,2049
[datetime.datetime(2021; 04; 16; 12; 07; 34; 001273)],1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110101,100000001000,46133,2056
[datetime.datetime(2021; 04; 16; 12; 07; 34; 001274)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 34; 001275)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 34; 001276)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 34; 001277)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 34; 001278)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 34; 001279)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 34; 001280)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 34; 001281)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 35; 001282)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 35; 001283)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 35; 001284)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,100000001000,46129,2056
[datetime.datetime(2021; 04; 16; 12; 07; 35; 001285)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1011010000110001,100010001000,46129,2184
[datetime.datetime(2021; 04; 16; 12; 07; 35; 001286)],1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1011010000110001,100010001000,46129,2184
[datetime.datetime(2021; 04; 16; 12; 07; 35; 001287)],1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011011000110001,100000001000,46641,2056
[datetime.datetime(2021; 04; 16; 12; 07; 35; 001288)],1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1011011000111001,100000000011,46649,2051
[datetime.datetime(2021; 04; 16; 12; 07; 35; 001289)],1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,01101E+15",100000000011,46136,2051
[datetime.datetime(2021; 04; 16; 12; 07; 35; 001290)],1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,01101E+15",100000000011,46136,2051
[datetime.datetime(2021; 04; 16; 12; 07; 36; 001291)],1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,01101E+15",100000000011,46136,2051
[datetime.datetime(2021; 04; 16; 12; 07; 36; 001292)],1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1,01101E+15",100000000011,46136,2051
[datetime.datetime(2021; 04; 16; 12; 07; 36; 001293)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,01101E+15",100000000010,46138,2050
[datetime.datetime(2021; 04; 16; 12; 07; 36; 001294)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,01101E+15",100000000010,46138,2050
[datetime.datetime(2021; 04; 16; 12; 07; 36; 001295)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,01101E+15",100000000010,46138,2050
[datetime.datetime(2021; 04; 16; 12; 07; 36; 001296)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,01101E+15",100000000010,46138,2050
[datetime.datetime(2021; 04; 16; 12; 07; 36; 001297)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,01101E+15",100000000010,46138,2050
[datetime.datetime(2021; 04; 16; 12; 07; 36; 001298)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,01101E+15",100000000010,46138,2050
[datetime.datetime(2021; 04; 16; 12; 07; 36; 001299)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,01101E+15",100000000010,46138,2050
[datetime.datetime(2021; 04; 16; 12; 07; 36; 001300)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,01101E+15",100000000010,46138,2050
[datetime.datetime(2021; 04; 16; 12; 07; 37; 001301)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,01101E+15",100000000010,46138,2050
[datetime.datetime(2021; 04; 16; 12; 07; 37; 001302)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,01101E+15",100000000010,46138,2050
[datetime.datetime(2021; 04; 16; 12; 07; 37; 001303)],1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,01101E+15",100000000000,46138,2048
[datetime.datetime(2021; 04; 16; 12; 07; 37; 001304)],1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,01101E+15",100000010000,46120,2064
[datetime.datetime(2021; 04; 16; 12; 07; 37; 001305)],1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,01101E+15",100000010000,46120,2064
[datetime.datetime(2021; 04; 16; 12; 07; 37; 001306)],1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"1,01101E+15",100110010000,46152,2448
[datetime.datetime(2021; 04; 16; 12; 07; 37; 001307)],1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"1,01001E+15",100110000000,42072,2432
[datetime.datetime(2021; 04; 16; 12; 07; 37; 001308)],1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010001001011001,100100000100,41561,2308
[datetime.datetime(2021; 04; 16; 12; 07; 37; 001309)],1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010001001011001,100100000100,41561,2308
[datetime.datetime(2021; 04; 16; 12; 07; 38; 001310)],1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001010001,100100000100,41041,2308
[datetime.datetime(2021; 04; 16; 12; 07; 38; 001311)],1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001010001,100100000100,41041,2308
[datetime.datetime(2021; 04; 16; 12; 07; 38; 001312)],1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001010001,100100000100,41041,2308
[datetime.datetime(2021; 04; 16; 12; 07; 38; 001313)],1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001010001,100100000100,41041,2308
[datetime.datetime(2021; 04; 16; 12; 07; 38; 001314)],1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001010001,100100000100,41041,2308
[datetime.datetime(2021; 04; 16; 12; 07; 38; 001315)],1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010000001010001,100100000100,41041,2308
[datetime.datetime(2021; 04; 16; 12; 07; 38; 001316)],1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1000000001010001,100100000100,32849,2308
[datetime.datetime(2021; 04; 16; 12; 07; 38; 001317)],1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1010100001010001,1000000000100,43089,4100
[datetime.datetime(2021; 04; 16; 12; 07; 38; 001318)],0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100000010001,1001000000100,2065,4612
[datetime.datetime(2021; 04; 16; 12; 07; 39; 001319)],0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10001,1001000000100,17,4612
[datetime.datetime(2021; 04; 16; 12; 07; 39; 001320)],0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10001,1001000000100,17,4612
[datetime.datetime(2021; 04; 16; 12; 07; 39; 001321)],0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10001,1001000000100,17,4612
[datetime.datetime(2021; 04; 16; 12; 07; 39; 001322)],0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10001,1001000000100,17,4612
[datetime.datetime(2021; 04; 16; 12; 07; 39; 001323)],0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100000000010101,1001000000010,16405,4610
[datetime.datetime(2021; 04; 16; 12; 07; 39; 001324)],0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100000000010100,1001000000010,16404,4610
[datetime.datetime(2021; 04; 16; 12; 07; 39; 001325)],0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100000000010100,1001000000010,16404,4610
[datetime.datetime(2021; 04; 16; 12; 07; 39; 001326)],0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100000000010100,1001000000010,16404,4610
